types, dx, dy, counts
Starfall Hammock;Woodland;Farmland, 4, 0, 0;1;11;0;0;18;1;1;10
Starfall Hammock;Woodland;Farmland, 4, 0, 0;2;8;0;6;10;0;4;4
Starfall Hammock;Woodland;Farmland, 4, 0, 0;4;4;0;6;10;0;1;9
Starfall Hammock;Woodland;Farmland, 4, 0, 0;4;4;0;6;10;0;2;8
Starfall Hammock;Woodland;Farmland, 4, 0, 0;4;4;0;6;10;0;4;4
Starfall Hammock;Woodland;Farmland, 4, 0, 0;4;6;0;0;18;0;1;11
Starfall Hammock;Woodland;Farmland, 4, 0, 0;4;6;0;0;18;0;4;6
Starfall Hammock;Woodland;Farmland, 4, 0, 1;0;11;0;0;18;0;0;12
Starfall Hammock;Woodland;Farmland, 4, 0, 1;0;11;0;0;18;0;2;10
Starfall Hammock;Woodland;Farmland, 4, 0, 1;0;11;0;0;18;0;4;6
Starfall Hammock;Woodland;Farmland, 4, 0, 1;1;8;4;0;10;3;0;7
Starfall Hammock;Woodland;Farmland, 4, 0, 1;1;10;0;0;18;0;1;11
Starfall Hammock;Woodland;Farmland, 4, 0, 1;1;10;0;0;18;3;0;7
Starfall Hammock;Woodland;Farmland, 4, 0, 2;0;9;4;0;11;3;0;5
Starfall Hammock;Woodland;Farmland, 4, 0, 2;0;10;0;0;18;0;2;10
Starfall Hammock;Woodland;Farmland, 4, 0, 2;0;10;0;0;18;1;0;11
Starfall Hammock;Woodland;Farmland, 4, 0, 3;0;5;4;0;11;0;0;11
Starfall Hammock;Woodland;Farmland, 4, 0, 3;0;5;4;0;11;3;0;6
Starfall Hammock;Woodland;Farmland, 4, 0, 3;0;5;4;0;12;3;0;5
Starfall Hammock;Woodland;Farmland, 4, 0, 3;0;7;0;0;18;0;1;11
Starfall Hammock;Woodland;Farmland, 4, 0, 3;0;7;0;0;18;3;0;7
Starfall Hammock;Woodland;Farmland, 4, 1, 0;0;13;0;0;17;0;1;13
Starfall Hammock;Woodland;Farmland, 4, 1, 0;0;14;0;0;17;0;0;13
Starfall Hammock;Woodland;Farmland, 4, 1, 0;0;14;0;0;17;0;1;12
Starfall Hammock;Woodland;Farmland, 4, 1, 0;0;16;0;0;15;0;2;11
Starfall Hammock;Woodland;Farmland, 4, 1, 0;1;12;0;0;17;0;1;13
Starfall Hammock;Woodland;Farmland, 4, 1, 0;2;6;0;4;9;0;7;4
Starfall Hammock;Woodland;Farmland, 4, 1, 0;2;6;0;6;8;0;5;3
Starfall Hammock;Woodland;Farmland, 4, 1, 0;5;2;0;5;8;0;6;2
Starfall Hammock;Woodland;Farmland, 4, 1, 0;5;2;0;6;7;0;5;2
Starfall Hammock;Woodland;Farmland, 4, 1, 0;5;3;0;6;8;0;1;7
Starfall Hammock;Woodland;Farmland, 4, 1, 0;6;2;0;4;6;0;6;4
Starfall Hammock;Woodland;Farmland, 4, 1, 0;7;2;0;4;6;0;5;4
Starfall Hammock;Woodland;Farmland, 4, 1, 0;7;4;0;4;7;0;1;9
Starfall Hammock;Woodland;Farmland, 4, 1, 0;7;4;0;4;9;0;1;7
Starfall Hammock;Woodland;Farmland, 4, 1, 1;0;8;0;6;9;0;1;8
Starfall Hammock;Woodland;Farmland, 4, 1, 1;0;9;0;4;7;0;7;4
Starfall Hammock;Woodland;Farmland, 4, 1, 1;0;11;0;0;15;0;7;5
Starfall Hammock;Woodland;Farmland, 4, 1, 1;0;12;0;0;17;0;0;14
Starfall Hammock;Woodland;Farmland, 4, 1, 1;0;15;0;0;15;1;1;11
Starfall Hammock;Woodland;Farmland, 4, 1, 1;1;9;4;0;9;0;2;9
Starfall Hammock;Woodland;Farmland, 4, 1, 1;1;9;4;0;9;3;0;6
Starfall Hammock;Woodland;Farmland, 4, 1, 1;1;11;0;0;17;0;0;14
Starfall Hammock;Woodland;Farmland, 4, 1, 1;1;12;0;0;17;1;0;12
Starfall Hammock;Woodland;Farmland, 4, 1, 2;0;8;2;0;11;5;0;7
Starfall Hammock;Woodland;Farmland, 4, 1, 2;0;11;0;0;15;5;0;6
Starfall Hammock;Woodland;Farmland, 4, 1, 3;0;5;2;0;12;5;0;6
Starfall Hammock;Woodland;Farmland, 4, 1, 4;0;7;1;0;12;5;0;5
Starfall Hammock;Woodland;Farmland, 4, 1, 5;0;6;2;0;11;0;2;9
Starfall Hammock;Woodland;Farmland, 4, 1, 5;0;6;2;0;11;1;0;10
Starfall Hammock;Woodland;Farmland, 4, 1, 5;0;6;2;0;11;3;0;6
Starfall Hammock;Woodland;Farmland, 4, 2, 0;0;10;0;4;5;0;7;4
Starfall Hammock;Woodland;Farmland, 4, 2, 0;0;12;3;0;3;5;0;6
Starfall Hammock;Woodland;Farmland, 4, 2, 0;0;16;0;0;13;0;2;14
Starfall Hammock;Woodland;Farmland, 4, 2, 0;0;16;0;0;13;0;7;5
Starfall Hammock;Woodland;Farmland, 4, 2, 0;0;16;0;0;13;1;1;14
Starfall Hammock;Woodland;Farmland, 4, 2, 0;1;7;0;6;4;0;5;3
Starfall Hammock;Woodland;Farmland, 4, 2, 0;1;9;0;4;5;0;7;4
Starfall Hammock;Woodland;Farmland, 4, 2, 0;5;3;0;6;4;1;0;7
Starfall Hammock;Woodland;Farmland, 4, 2, 0;5;4;0;4;4;0;7;3
Starfall Hammock;Woodland;Farmland, 4, 2, 0;7;3;0;2;9;0;7;3
Starfall Hammock;Woodland;Farmland, 4, 2, 0;7;3;0;4;6;0;5;2
Starfall Hammock;Woodland;Farmland, 4, 2, 0;7;4;0;4;7;0;2;6
Starfall Hammock;Woodland;Farmland, 4, 2, 0;7;4;0;4;7;1;1;6
Starfall Hammock;Woodland;Farmland, 4, 2, 0;7;5;0;0;13;0;2;14
Starfall Hammock;Woodland;Farmland, 4, 2, 0;7;5;0;0;13;0;7;5
Starfall Hammock;Woodland;Farmland, 4, 2, 1;0;8;0;6;5;0;2;7
Starfall Hammock;Woodland;Farmland, 4, 2, 1;0;10;3;0;4;5;0;6
Starfall Hammock;Woodland;Farmland, 4, 2, 1;0;15;0;0;13;5;0;7
Starfall Hammock;Woodland;Farmland, 4, 2, 1;1;14;0;0;13;0;2;14
Starfall Hammock;Woodland;Farmland, 4, 2, 2;0;14;0;0;13;0;0;16
Starfall Hammock;Woodland;Farmland, 4, 2, 2;0;14;0;0;13;0;2;14
Starfall Hammock;Woodland;Farmland, 4, 2, 4;0;5;4;0;6;0;1;7
Starfall Hammock;Woodland;Farmland, 4, 2, 5;0;6;3;0;7;0;1;7
Starfall Hammock;Woodland;Farmland, 4, 2, 5;0;6;3;0;7;1;1;6
Starfall Hammock;Woodland;Farmland, 4, 3, 0;0;10;3;0;4;5;0;8
Starfall Hammock;Woodland;Farmland, 4, 3, 0;0;18;0;0;10;0;3;17
Starfall Hammock;Woodland;Farmland, 4, 3, 0;0;20;0;0;8;0;3;17
Starfall Hammock;Woodland;Farmland, 4, 3, 0;1;8;0;4;6;0;7;5
Starfall Hammock;Woodland;Farmland, 4, 3, 0;1;8;0;6;4;0;2;7
Starfall Hammock;Woodland;Farmland, 4, 3, 0;1;8;0;6;4;0;5;2
Starfall Hammock;Woodland;Farmland, 4, 3, 0;1;10;4;0;5;1;1;8
Starfall Hammock;Woodland;Farmland, 4, 3, 0;1;17;0;0;12;0;2;16
Starfall Hammock;Woodland;Farmland, 4, 3, 0;1;18;0;0;9;0;3;17
Starfall Hammock;Woodland;Farmland, 4, 3, 0;2;16;0;0;12;0;2;16
Starfall Hammock;Woodland;Farmland, 4, 3, 0;5;2;0;4;6;0;7;5
Starfall Hammock;Woodland;Farmland, 4, 3, 0;5;2;0;6;4;0;2;7
Starfall Hammock;Woodland;Farmland, 4, 3, 0;7;4;0;2;6;0;7;8
Starfall Hammock;Woodland;Farmland, 4, 3, 0;7;5;0;2;8;0;7;5
Starfall Hammock;Woodland;Farmland, 4, 3, 0;7;6;0;4;5;0;5;2
Starfall Hammock;Woodland;Farmland, 4, 3, 0;7;6;0;4;6;1;0;7
Starfall Hammock;Woodland;Farmland, 4, 3, 0;7;7;0;4;5;0;1;7
Starfall Hammock;Woodland;Farmland, 4, 3, 0;7;9;0;0;9;0;2;17
Starfall Hammock;Woodland;Farmland, 4, 3, 0;7;9;0;0;9;0;7;8
Starfall Hammock;Woodland;Farmland, 4, 3, 1;2;6;0;4;6;0;7;5
Starfall Hammock;Woodland;Farmland, 4, 3, 2;0;7;4;0;4;4;0;6
Starfall Hammock;Woodland;Farmland, 4, 3, 2;1;15;0;0;10;5;0;11
Starfall Hammock;Woodland;Farmland, 4, 3, 4;0;4;4;0;3;4;0;5
Starfall Hammock;Woodland;Farmland, 4, 3, 5;0;7;3;0;5;0;0;10
Starfall Hammock;Woodland;Farmland, 4, 3, 5;0;10;0;0;10;5;0;10
Starfall Hammock;Woodland;Farmland, 4, 3, 5;0;11;0;0;9;5;0;10
Starfall Hammock;Woodland;Farmland, 4, 4, 0;1;15;2;0;6;1;0;15
Starfall Hammock;Woodland;Farmland, 4, 4, 0;3;15;2;0;5;5;0;6
Starfall Hammock;Woodland;Farmland, 4, 4, 0;7;7;0;2;6;0;7;7
Starfall Hammock;Woodland;Farmland, 4, 4, 0;7;7;0;2;6;1;1;16
Starfall Hammock;Woodland;Farmland, 4, 4, 1;1;16;0;2;6;0;7;7
Starfall Hammock;Woodland;Farmland, 4, 4, 5;0;6;2;0;5;1;0;17
Starfall Hammock;Woodland;Farmland, 4, 4, 5;0;9;2;0;2;2;0;16
Starfall Hammock;Woodland;Farmland, 5, 0, 0;1;11;0;4;7;0;1;14
Starfall Hammock;Woodland;Farmland, 5, 0, 0;1;11;0;4;8;0;6;4
Starfall Hammock;Woodland;Farmland, 5, 0, 0;2;10;0;4;8;0;6;4
Starfall Hammock;Woodland;Farmland, 5, 0, 0;4;6;0;4;6;0;6;6
Starfall Hammock;Woodland;Farmland, 5, 0, 0;5;5;0;4;8;0;5;5
Starfall Hammock;Woodland;Farmland, 5, 0, 0;5;6;0;3;8;0;6;4
Starfall Hammock;Woodland;Farmland, 5, 0, 0;6;5;0;0;14;2;0;11
Starfall Hammock;Woodland;Farmland, 5, 0, 0;6;5;0;4;7;0;4;6
Starfall Hammock;Woodland;Farmland, 5, 0, 0;6;5;0;4;8;0;1;10
Starfall Hammock;Woodland;Farmland, 5, 0, 0;6;5;0;4;8;0;4;5
Starfall Hammock;Woodland;Farmland, 5, 0, 0;6;6;0;4;6;1;1;10
Starfall Hammock;Woodland;Farmland, 5, 0, 0;6;6;0;4;7;1;0;10
Starfall Hammock;Woodland;Farmland, 5, 0, 0;6;6;0;4;8;0;4;4
Starfall Hammock;Woodland;Farmland, 5, 0, 1;0;11;0;4;6;0;6;6
Starfall Hammock;Woodland;Farmland, 5, 0, 1;0;11;4;0;8;3;0;7
Starfall Hammock;Woodland;Farmland, 5, 0, 1;0;12;0;0;14;3;0;10
Starfall Hammock;Woodland;Farmland, 5, 0, 1;1;10;4;0;6;3;0;9
Starfall Hammock;Woodland;Farmland, 5, 0, 1;1;10;4;0;8;3;0;7
Starfall Hammock;Woodland;Farmland, 5, 0, 1;1;11;4;0;6;0;2;11
Starfall Hammock;Woodland;Farmland, 5, 0, 2;0;11;0;0;14;0;1;14
Starfall Hammock;Woodland;Farmland, 5, 0, 3;0;8;4;0;7;1;0;11
Starfall Hammock;Woodland;Farmland, 5, 0, 3;0;9;0;0;12;3;0;11
Starfall Hammock;Woodland;Farmland, 5, 1, 0;0;8;0;4;6;0;7;6
Starfall Hammock;Woodland;Farmland, 5, 1, 0;0;13;0;3;5;0;8;4
Starfall Hammock;Woodland;Farmland, 5, 1, 0;2;11;2;0;9;5;0;8
Starfall Hammock;Woodland;Farmland, 5, 1, 0;2;11;4;0;8;3;0;5
Starfall Hammock;Woodland;Farmland, 5, 1, 0;2;16;0;0;13;1;2;10
Starfall Hammock;Woodland;Farmland, 5, 1, 0;3;11;0;0;13;0;1;16
Starfall Hammock;Woodland;Farmland, 5, 1, 0;5;2;0;4;4;0;7;6
Starfall Hammock;Woodland;Farmland, 5, 1, 0;8;4;0;3;5;1;1;11
Starfall Hammock;Woodland;Farmland, 5, 1, 0;8;5;0;3;7;0;2;8
Starfall Hammock;Woodland;Farmland, 5, 1, 1;0;11;0;3;5;0;8;5
Starfall Hammock;Woodland;Farmland, 5, 1, 1;0;13;0;4;8;1;1;11
Starfall Hammock;Woodland;Farmland, 5, 1, 1;0;13;2;0;8;5;0;8
Starfall Hammock;Woodland;Farmland, 5, 1, 1;0;14;0;0;11;0;8;5
Starfall Hammock;Woodland;Farmland, 5, 1, 2;0;11;0;0;13;0;1;17
Starfall Hammock;Woodland;Farmland, 5, 1, 2;0;11;4;0;7;1;1;9
Starfall Hammock;Woodland;Farmland, 5, 1, 2;1;11;0;0;12;0;0;19
Starfall Hammock;Woodland;Farmland, 5, 1, 5;0;7;2;0;9;1;1;12
Starfall Hammock;Woodland;Farmland, 5, 1, 5;0;8;2;0;8;3;0;9
Starfall Hammock;Woodland;Farmland, 5, 1, 5;0;8;2;0;9;1;1;11
Starfall Hammock;Woodland;Farmland, 5, 2, 0;0;8;3;0;7;5;0;8
Starfall Hammock;Woodland;Farmland, 5, 2, 0;0;12;0;3;4;0;8;5
Starfall Hammock;Woodland;Farmland, 5, 2, 0;0;14;0;4;6;1;0;12
Starfall Hammock;Woodland;Farmland, 5, 2, 0;1;16;0;0;11;2;0;17
Starfall Hammock;Woodland;Farmland, 5, 2, 0;1;17;0;0;11;2;0;16
Starfall Hammock;Woodland;Farmland, 5, 2, 0;1;17;0;0;11;5;0;9
Starfall Hammock;Woodland;Farmland, 5, 2, 0;2;15;0;0;11;0;2;17
Starfall Hammock;Woodland;Farmland, 5, 2, 0;3;16;0;0;9;1;1;17
Starfall Hammock;Woodland;Farmland, 5, 2, 0;7;6;0;4;4;1;1;6
Starfall Hammock;Woodland;Farmland, 5, 2, 0;8;6;0;3;5;2;0;8
Starfall Hammock;Woodland;Farmland, 5, 2, 1;0;7;0;4;4;0;7;6
Starfall Hammock;Woodland;Farmland, 5, 2, 1;1;9;3;0;4;5;0;8
Starfall Hammock;Woodland;Farmland, 5, 2, 1;1;15;0;0;11;0;0;19
Starfall Hammock;Woodland;Farmland, 5, 2, 1;2;14;0;0;11;0;0;19
Starfall Hammock;Woodland;Farmland, 5, 2, 2;0;6;4;0;5;4;0;7
Starfall Hammock;Woodland;Farmland, 5, 2, 4;0;6;4;0;6;0;2;6
Starfall Hammock;Woodland;Farmland, 5, 2, 5;0;8;0;0;11;5;0;10
Starfall Hammock;Woodland;Farmland, 5, 2, 5;0;8;3;0;3;0;1;11
Starfall Hammock;Woodland;Farmland, 5, 2, 5;0;8;3;0;7;0;0;8
Starfall Hammock;Woodland;Farmland, 5, 2, 5;0;9;0;0;11;1;1;16
Starfall Hammock;Woodland;Farmland, 5, 3, 0;0;21;0;0;10;2;0;15
Starfall Hammock;Woodland;Farmland, 5, 3, 0;1;9;3;0;4;5;0;10
Starfall Hammock;Woodland;Farmland, 5, 3, 0;6;5;0;4;4;0;6;5
Starfall Hammock;Woodland;Farmland, 5, 3, 0;7;6;0;4;3;1;1;9
Starfall Hammock;Woodland;Farmland, 5, 3, 0;8;6;0;3;3;1;0;12
Starfall Hammock;Woodland;Farmland, 5, 3, 0;8;6;0;3;5;1;1;9
Starfall Hammock;Woodland;Farmland, 5, 3, 1;0;9;4;0;4;4;0;6
Starfall Hammock;Woodland;Farmland, 5, 3, 1;1;8;3;0;4;5;0;10
Starfall Hammock;Woodland;Farmland, 5, 3, 1;1;10;0;3;4;0;8;6
Starfall Hammock;Woodland;Farmland, 5, 3, 1;1;10;0;3;6;0;8;4
Starfall Hammock;Woodland;Farmland, 5, 3, 1;1;15;0;0;10;0;2;19
Starfall Hammock;Woodland;Farmland, 5, 3, 1;1;20;0;0;9;1;2;15
Starfall Hammock;Woodland;Farmland, 5, 3, 2;0;18;0;0;8;5;0;13
Starfall Hammock;Woodland;Farmland, 5, 3, 2;0;20;0;0;9;1;2;15
Starfall Hammock;Woodland;Farmland, 5, 3, 2;1;13;0;4;2;2;1;13
Starfall Hammock;Woodland;Farmland, 5, 3, 2;1;15;0;0;9;0;0;22
Starfall Hammock;Woodland;Farmland, 5, 3, 2;1;18;0;0;10;1;2;14
Starfall Hammock;Woodland;Farmland, 5, 3, 3;0;14;0;0;10;0;0;21
Starfall Hammock;Woodland;Farmland, 5, 3, 4;0;6;4;0;4;1;0;9
Starfall Hammock;Woodland;Farmland, 5, 3, 5;0;9;3;0;5;0;1;9
Starfall Hammock;Woodland;Farmland, 5, 3, 5;0;10;3;0;4;0;1;9
Starfall Hammock;Woodland;Farmland, 5, 4, 0;1;18;0;2;6;1;1;17
Starfall Hammock;Woodland;Farmland, 5, 4, 0;1;21;0;0;8;5;0;13
Starfall Hammock;Woodland;Farmland, 5, 4, 0;2;20;0;0;8;2;0;20
Starfall Hammock;Woodland;Farmland, 5, 4, 1;0;17;2;0;6;0;1;17
Starfall Hammock;Woodland;Farmland, 5, 4, 1;2;18;0;0;8;0;8;9
Starfall Hammock;Woodland;Farmland, 5, 4, 2;0;15;2;0;5;5;0;10
Starfall Hammock;Woodland;Farmland, 5, 4, 5;0;8;2;0;6;1;2;15
Starfall Hammock;Woodland;Farmland, 5, 4, 5;0;8;2;0;6;5;0;9
Starfall Hammock;Woodland;Farmland, 5, 4, 5;0;9;2;0;6;0;1;16
Starfall Hammock;Woodland;Farmland, 5, 4, 5;0;9;2;0;6;5;0;8
Starfall Hammock;Woodland;Farmland, 5, 4, 5;0;13;0;0;8;1;1;20
Starfall Hammock;Woodland;Farmland, 5, 4, 5;0;13;0;0;8;5;0;13
Starfall Hammock;Woodland;Farmland, 5, 5, 0;1;19;2;0;4;5;0;11
Starfall Hammock;Woodland;Farmland, 5, 5, 0;2;18;2;0;4;5;0;11
Starfall Hammock;Woodland;Farmland, 5, 5, 1;0;23;0;0;7;5;0;12
Starfall Hammock;Woodland;Farmland, 5, 5, 1;1;19;0;0;7;0;9;7
Starfall Hammock;Woodland;Farmland, 5, 5, 2;0;19;0;2;4;1;1;19
Starfall Hammock;Woodland;Farmland, 5, 5, 5;0;11;2;0;4;0;2;18
Starfall Hammock;Woodland;Farmland, 5, 5, 5;0;11;2;0;4;1;1;18
Starfall Hammock;Woodland;Farmland, 5, 5, 5;0;11;2;0;4;5;0;11
Starfall Hammock;Woodland;Farmland, 5, 5, 5;0;12;0;0;7;1;1;22
Starfall Hammock;Woodland;Farmland, 6, 0, 0;0;16;0;0;16;0;0;16
Starfall Hammock;Woodland;Farmland, 6, 0, 0;0;16;0;0;16;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 0, 0;1;13;4;0;10;3;0;9
Starfall Hammock;Woodland;Farmland, 6, 0, 0;1;15;0;0;14;5;0;7
Starfall Hammock;Woodland;Farmland, 6, 0, 0;1;15;0;0;16;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 0, 0;2;12;4;0;10;0;1;13
Starfall Hammock;Woodland;Farmland, 6, 0, 0;2;14;0;0;16;0;0;16
Starfall Hammock;Woodland;Farmland, 6, 0, 0;2;14;0;0;16;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 0, 0;2;14;0;0;16;0;2;14
Starfall Hammock;Woodland;Farmland, 6, 0, 0;2;14;0;0;16;0;6;6
Starfall Hammock;Woodland;Farmland, 6, 0, 0;2;14;0;0;16;1;1;14
Starfall Hammock;Woodland;Farmland, 6, 0, 0;6;6;0;0;16;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 0, 0;6;6;0;0;16;0;6;6
Starfall Hammock;Woodland;Farmland, 6, 0, 1;0;13;0;6;0;0;2;14
Starfall Hammock;Woodland;Farmland, 6, 0, 1;1;12;2;0;12;5;0;7
Starfall Hammock;Woodland;Farmland, 6, 0, 1;1;13;3;0;10;4;0;8
Starfall Hammock;Woodland;Farmland, 6, 0, 1;1;14;0;0;16;0;0;16
Starfall Hammock;Woodland;Farmland, 6, 0, 1;1;14;0;0;16;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 0, 1;1;14;0;0;16;1;1;14
Starfall Hammock;Woodland;Farmland, 6, 0, 3;0;9;3;0;11;4;0;8
Starfall Hammock;Woodland;Farmland, 6, 0, 3;0;9;4;0;10;0;1;13
Starfall Hammock;Woodland;Farmland, 6, 0, 3;0;9;4;0;10;3;0;9
Starfall Hammock;Woodland;Farmland, 6, 0, 4;0;9;2;0;10;4;0;9
Starfall Hammock;Woodland;Farmland, 6, 0, 5;0;7;0;0;14;0;2;14
Starfall Hammock;Woodland;Farmland, 6, 0, 5;0;7;0;0;14;5;0;7
Starfall Hammock;Woodland;Farmland, 6, 0, 5;0;7;1;0;12;4;0;9
Starfall Hammock;Woodland;Farmland, 6, 0, 5;0;7;2;0;10;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 0, 5;0;7;2;0;10;3;0;11
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;13;0;4;3;0;8;6
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;13;0;5;2;0;7;6
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;14;4;0;8;3;0;9
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;16;0;0;12;6;0;8
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;16;0;0;13;0;0;19
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;16;0;0;14;0;0;18
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;16;1;0;10;6;0;8
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;17;0;0;14;0;0;17
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;18;0;0;14;0;0;16
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;18;0;0;14;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 1, 0;0;19;0;0;13;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 1, 0;1;15;0;0;13;0;1;18
Starfall Hammock;Woodland;Farmland, 6, 1, 0;2;17;0;0;13;1;0;15
Starfall Hammock;Woodland;Farmland, 6, 1, 0;6;7;0;5;2;0;5;6
Starfall Hammock;Woodland;Farmland, 6, 1, 0;7;6;0;5;2;0;1;12
Starfall Hammock;Woodland;Farmland, 6, 1, 0;8;6;0;4;1;1;1;13
Starfall Hammock;Woodland;Farmland, 6, 1, 0;8;6;0;4;3;0;1;12
Starfall Hammock;Woodland;Farmland, 6, 1, 1;0;12;0;4;3;0;8;6
Starfall Hammock;Woodland;Farmland, 6, 1, 1;0;15;0;0;13;0;0;19
Starfall Hammock;Woodland;Farmland, 6, 1, 1;0;15;0;0;14;0;2;16
Starfall Hammock;Woodland;Farmland, 6, 1, 1;0;17;0;0;14;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 1, 1;0;18;0;0;13;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 1, 1;1;13;0;5;5;0;1;13
Starfall Hammock;Woodland;Farmland, 6, 1, 1;1;14;0;0;13;0;1;18
Starfall Hammock;Woodland;Farmland, 6, 1, 1;1;16;0;0;14;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 1, 2;0;12;4;0;8;0;1;13
Starfall Hammock;Woodland;Farmland, 6, 1, 3;0;9;4;0;8;0;2;12
Starfall Hammock;Woodland;Farmland, 6, 1, 3;0;10;2;0;10;5;0;9
Starfall Hammock;Woodland;Farmland, 6, 1, 4;0;10;0;0;11;6;0;8
Starfall Hammock;Woodland;Farmland, 6, 1, 4;0;11;0;0;10;6;0;8
Starfall Hammock;Woodland;Farmland, 6, 1, 6;0;8;0;0;10;4;0;11
Starfall Hammock;Woodland;Farmland, 6, 1, 6;0;8;1;0;10;0;1;15
Starfall Hammock;Woodland;Farmland, 6, 1, 6;0;8;1;0;10;0;2;14
Starfall Hammock;Woodland;Farmland, 6, 1, 6;0;8;1;0;10;3;0;11
Starfall Hammock;Woodland;Farmland, 6, 1, 6;0;8;1;0;11;3;0;10
Starfall Hammock;Woodland;Farmland, 6, 2, 0;0;15;0;5;3;0;2;12
Starfall Hammock;Woodland;Farmland, 6, 2, 0;0;18;0;0;11;6;0;8
Starfall Hammock;Woodland;Farmland, 6, 2, 0;0;19;0;0;12;0;2;17
Starfall Hammock;Woodland;Farmland, 6, 2, 0;0;19;0;0;12;1;1;17
Starfall Hammock;Woodland;Farmland, 6, 2, 0;1;11;0;4;3;0;8;6
Starfall Hammock;Woodland;Farmland, 6, 2, 0;1;11;4;0;4;4;0;8
Starfall Hammock;Woodland;Farmland, 6, 2, 0;1;12;2;0;6;6;0;8
Starfall Hammock;Woodland;Farmland, 6, 2, 0;1;18;0;0;12;0;8;6
Starfall Hammock;Woodland;Farmland, 6, 2, 0;1;18;0;0;12;1;1;17
Starfall Hammock;Woodland;Farmland, 6, 2, 0;8;4;0;0;12;0;8;4
Starfall Hammock;Woodland;Farmland, 6, 2, 0;8;6;0;0;12;0;1;18
Starfall Hammock;Woodland;Farmland, 6, 2, 1;0;13;2;0;5;6;0;8
Starfall Hammock;Woodland;Farmland, 6, 2, 1;0;18;0;0;12;0;0;19
Starfall Hammock;Woodland;Farmland, 6, 2, 1;0;18;0;0;12;0;1;18
Starfall Hammock;Woodland;Farmland, 6, 2, 1;0;18;0;0;12;0;2;17
Starfall Hammock;Woodland;Farmland, 6, 2, 1;0;18;0;0;12;1;1;17
Starfall Hammock;Woodland;Farmland, 6, 2, 1;1;17;0;0;12;1;1;17
Starfall Hammock;Woodland;Farmland, 6, 2, 1;2;16;0;0;12;0;1;18
Starfall Hammock;Woodland;Farmland, 6, 2, 2;0;17;0;0;12;0;1;18
Starfall Hammock;Woodland;Farmland, 6, 2, 2;0;17;0;0;12;1;1;17
Starfall Hammock;Woodland;Farmland, 6, 2, 4;0;7;4;0;2;4;0;7
Starfall Hammock;Woodland;Farmland, 6, 2, 4;0;8;4;0;4;0;1;11
Starfall Hammock;Woodland;Farmland, 6, 2, 5;0;8;1;0;7;6;0;5
Starfall Hammock;Woodland;Farmland, 6, 2, 6;0;8;0;0;11;0;1;17
Starfall Hammock;Woodland;Farmland, 6, 2, 6;0;8;2;0;6;1;1;11
Starfall Hammock;Woodland;Farmland, 6, 3, 0;2;11;0;4;2;0;8;7
Starfall Hammock;Woodland;Farmland, 6, 3, 0;8;6;0;0;9;0;8;8
Starfall Hammock;Woodland;Farmland, 6, 3, 0;8;7;0;0;9;0;1;21
Starfall Hammock;Woodland;Farmland, 6, 3, 0;8;7;0;0;9;0;8;7
Starfall Hammock;Woodland;Farmland, 6, 3, 1;1;10;4;0;3;4;0;8
Starfall Hammock;Woodland;Farmland, 6, 3, 1;1;11;4;0;4;0;1;12
Starfall Hammock;Woodland;Farmland, 6, 3, 1;1;12;0;5;2;1;1;14
Starfall Hammock;Woodland;Farmland, 6, 3, 1;1;12;2;0;4;6;0;9
Starfall Hammock;Woodland;Farmland, 6, 3, 1;1;20;0;0;9;2;0;18
Starfall Hammock;Woodland;Farmland, 6, 3, 4;0;7;3;0;3;5;0;9
Starfall Hammock;Woodland;Farmland, 6, 3, 5;0;9;3;0;3;4;0;7
Starfall Hammock;Woodland;Farmland, 6, 3, 5;0;12;1;0;4;6;0;6
Starfall Hammock;Woodland;Farmland, 6, 3, 6;0;6;1;0;4;5;0;12
Starfall Hammock;Woodland;Farmland, 6, 4, 0;0;22;0;0;8;2;0;20
Starfall Hammock;Woodland;Farmland, 6, 4, 0;1;18;2;0;5;0;2;17
Starfall Hammock;Woodland;Farmland, 6, 4, 0;1;19;0;3;2;0;1;19
Starfall Hammock;Woodland;Farmland, 6, 4, 0;8;8;0;3;1;2;0;17
Starfall Hammock;Woodland;Farmland, 6, 4, 1;0;18;1;0;7;6;0;9
